sale_id,representative_id,doctor_id,product_id,sale_date,sales_amount,quantity,selling_territory_id,status
2733,FR0022,D000427,P016,2026-01-14,76093.81,519,T020,Valid
2734,FR0022,D000359,P016,2026-01-09,76093.81,519,T020,Valid
2754,FR0022,D000427,P005,2026-01-21,20547.81,11,T020,Valid
2755,FR0022,D000745,P005,2026-01-13,20547.81,11,T020,Valid
2756,FR0022,D000230,P005,2026-01-01,20547.81,11,T020,Valid
2757,FR0022,D000695,P005,2026-01-24,20547.81,11,T020,Valid
2776,FR0022,D000317,P029,2026-01-24,8815.28,23,T020,Valid
2777,FR0022,D000755,P029,2026-01-23,8815.28,23,T020,Valid
2778,FR0022,D000286,P029,2026-01-10,8815.28,23,T020,Valid
2779,FR0022,D000298,P029,2026-01-04,8815.28,23,T020,Valid
2780,FR0022,D000695,P029,2026-01-08,8815.28,23,T020,Valid
2781,FR0022,D000230,P029,2026-01-06,8815.28,23,T020,Valid
2808,FR0022,D000427,P024,2026-01-04,20269.08,28,T020,Valid
2809,FR0022,D000745,P024,2026-01-06,20269.08,28,T020,Valid
2810,FR0022,D000452,P024,2026-01-21,20269.08,28,T020,Valid
2811,FR0022,D000286,P024,2026-01-08,20269.08,28,T020,Valid
2812,FR0022,D000359,P024,2026-01-25,20269.08,28,T020,Valid
2813,FR0022,D000755,P024,2026-01-05,20269.08,28,T020,Valid
2836,FR0023,D000074,P028,2026-01-12,21781.47,19,T009,Valid
2837,FR0023,D000320,P028,2026-01-01,21781.47,19,T009,Valid
2838,FR0023,D000068,P028,2026-01-23,21781.47,19,T009,Valid
2839,FR0023,D000257,P028,2026-01-16,21781.47,19,T009,Valid
2861,FR0023,D000068,P012,2026-01-12,29022.88,14,T009,Valid
2862,FR0023,D000257,P012,2026-01-26,29022.88,14,T009,Valid
2863,FR0023,D000053,P012,2026-01-12,29022.88,14,T009,Valid
2864,FR0023,D000320,P012,2026-01-06,29022.88,14,T009,Valid
2865,FR0023,D000074,P012,2026-01-11,29022.88,14,T009,Valid
2889,FR0023,D000053,P008,2026-01-24,11923.77,5,T009,Valid
2890,FR0023,D000074,P008,2026-01-16,11923.77,5,T009,Valid
2891,FR0023,D000257,P008,2026-01-05,11923.77,5,T009,Valid
2892,FR0023,D000068,P008,2026-01-10,11923.77,5,T017,Valid
2917,FR0023,D000053,P022,2026-01-12,30543.83,75,T009,Valid
2918,FR0023,D000320,P022,2026-01-06,30543.83,75,T009,Valid
2919,FR0023,D000068,P022,2026-01-17,30543.83,75,T009,Valid
2920,FR0023,D000074,P022,2026-01-04,30543.83,75,T009,Valid
2921,FR0023,D000257,P022,2026-01-07,30543.83,75,T009,Valid
2944,FR0023,D000074,P016,2026-01-08,45239.61,308,T009,Valid
2945,FR0023,D000053,P016,2026-01-27,45239.61,308,T009,Valid
2970,FR0023,D000074,P023,2026-01-21,25401.44,11,T009,Valid
2971,FR0023,D000257,P023,2026-01-13,25401.44,11,T009,Valid
2972,FR0023,D000053,P023,2026-01-05,25401.44,11,T009,Valid
2990,FR0023,D000068,P014,2026-01-14,11674.75,8,T009,Valid
2991,FR0023,D000074,P014,2026-01-24,11674.75,8,T009,Valid
2992,FR0023,D000053,P014,2026-01-15,11674.75,8,T009,Valid
2993,FR0023,D000320,P014,2026-01-15,11674.75,8,T009,Valid
2994,FR0023,D000257,P014,2026-01-11,11674.75,8,T009,Valid
3022,FR0024,D000027,P016,2026-01-12,22002.14,150,T002,Valid
3023,FR0024,D000720,P016,2026-01-06,22002.14,150,T002,Valid
3024,FR0024,D000611,P016,2026-01-20,22002.14,150,T002,Valid
3025,FR0024,D000476,P016,2026-01-22,22002.14,150,T002,Valid
3026,FR0024,D000744,P016,2026-01-05,22002.14,150,T002,Valid
3051,FR0024,D000744,P013,2026-01-23,13482.55,29,T002,Valid
3052,FR0024,D000027,P013,2026-01-07,13482.55,29,T002,Valid
3053,FR0024,D000721,P013,2026-01-03,13482.55,29,T002,Valid
3054,FR0024,D000720,P013,2026-01-03,13482.55,29,T002,Valid
3080,FR0024,D000720,P030,2026-01-14,20810.65,82,T002,Valid
3081,FR0024,D000744,P030,2026-01-05,20810.65,82,T002,Valid
3082,FR0024,D000476,P030,2026-01-11,20810.65,82,T002,Valid
3083,FR0024,D000027,P030,2026-01-21,20810.65,82,T002,Valid
3084,FR0024,D000721,P030,2026-01-13,20810.65,82,T002,Valid
3107,FR0024,D000476,P006,2026-01-16,20253.14,55,T002,Valid
3108,FR0024,D000611,P006,2026-01-08,20253.14,55,T002,Valid
3109,FR0024,D000744,P006,2026-01-01,20253.14,55,T002,Valid
3110,FR0024,D000720,P006,2026-01-12,20253.14,55,T002,Valid
3111,FR0024,D000027,P006,2026-01-20,20253.14,55,T002,Valid
3135,FR0024,D000611,P025,2026-01-08,47223.41,20,T002,Valid
3136,FR0024,D000476,P025,2026-01-21,47223.41,20,T002,Valid
3163,FR0024,D000720,P001,2026-01-16,38665.77,38,T002,Valid
3164,FR0024,D000744,P001,2026-01-20,38665.77,38,T002,Valid
3165,FR0024,D000476,P001,2026-01-26,38665.77,38,T002,Valid
3166,FR0024,D000721,P001,2026-01-08,38665.77,38,T002,Valid
3187,FR0025,D000909,P026,2026-01-24,21003.57,12,T015,Valid
3188,FR0025,D000935,P026,2026-01-12,21003.57,12,T015,Valid
3189,FR0025,D000276,P026,2026-01-06,21003.57,12,T015,Valid
3190,FR0025,D000767,P026,2026-01-13,21003.57,12,T015,Valid
3212,FR0025,D000741,P008,2026-01-16,29116.21,12,T015,Valid
3213,FR0025,D000767,P008,2026-01-16,29116.21,12,T015,Valid
3214,FR0025,D000146,P008,2026-01-12,29116.21,12,T015,Valid
3215,FR0025,D000548,P008,2026-01-09,29116.21,12,T015,Valid
3236,FR0025,D000909,P023,2026-01-02,10652.45,4,T015,Valid
3237,FR0025,D000165,P023,2026-01-14,10652.45,4,T015,Valid
3238,FR0025,D000741,P023,2026-01-23,10652.45,4,T015,Valid
3239,FR0025,D000414,P023,2026-01-03,10652.45,4,T015,Valid
3264,FR0025,D000741,P024,2026-01-16,23521.86,32,T015,Valid
3265,FR0025,D000276,P024,2026-01-03,23521.86,32,T015,Valid
3266,FR0025,D000414,P024,2026-01-20,23521.86,32,T015,Valid
3267,FR0025,D000503,P024,2026-01-14,23521.86,32,T015,Valid
3268,FR0025,D000935,P024,2026-01-18,23521.86,32,T015,Valid
3269,FR0025,D000909,P024,2026-01-23,23521.86,32,T015,Valid
3299,FR0025,D000146,P002,2026-01-04,38516.01,28,T015,Valid
3300,FR0025,D000741,P002,2026-01-14,38516.01,28,T015,Valid
3301,FR0025,D000767,P002,2026-01-11,38516.01,28,T015,Valid
3302,FR0025,D000503,P002,2026-01-05,38516.01,28,T015,Valid
3327,FR0025,D000935,P010,2026-01-06,47688.87,36,T015,Valid
3328,FR0025,D000741,P010,2026-01-13,47688.87,36,T015,Valid
3352,FR0026,D000343,P004,2026-01-17,21988.54,13,T018,Valid
3353,FR0026,D000108,P004,2026-01-13,21988.54,13,T018,Valid
3354,FR0026,D000902,P004,2026-01-06,21988.54,13,T018,Valid
3381,FR0026,D000343,P025,2026-01-26,10414.75,4,T018,Valid
3382,FR0026,D000108,P025,2026-01-15,10414.75,4,T018,Valid
3383,FR0026,D000261,P025,2026-01-20,10414.75,4,T018,Valid
3384,FR0026,D000902,P025,2026-01-10,10414.75,4,T018,Valid
3385,FR0026,D000511,P025,2026-01-02,10414.75,4,T018,Valid
3409,FR0026,D000261,P015,2026-01-04,104626.88,68,T018,Valid
3410,FR0026,D000511,P015,2026-01-18,104626.88,68,T018,Valid
3411,FR0026,D000108,P015,2026-01-12,104626.88,68,T018,Valid
3434,FR0026,D000511,P018,2026-01-22,143410.0,213,T018,Valid
3435,FR0026,D000343,P018,2026-01-23,143410.0,213,T018,Valid
3459,FR0026,D000343,P029,2026-01-25,48343.06,124,T018,Valid
3460,FR0026,D000511,P029,2026-01-26,48343.06,124,T018,Valid
3461,FR0026,D000902,P029,2026-01-15,48343.06,124,T018,Valid
3462,FR0026,D000108,P029,2026-01-19,48343.06,124,T018,Valid
3463,FR0026,D000261,P029,2026-01-10,48343.06,124,T018,Valid
3485,FR0026,D000108,P012,2026-01-03,73225.24,35,T018,Valid
3486,FR0026,D000261,P012,2026-01-25,73225.24,35,T018,Valid
3510,FR0026,D000343,P024,2026-01-10,48416.96,66,T018,Valid
3511,FR0026,D000261,P024,2026-01-27,48416.96,66,T018,Valid
3528,FR0027,D000155,P021,2026-01-16,17074.8,8,T004,Valid
3529,FR0027,D000379,P021,2026-01-08,17074.8,8,T004,Valid
3530,FR0027,D000123,P021,2026-01-14,17074.8,8,T004,Valid
3531,FR0027,D000285,P021,2026-01-20,17074.8,8,T004,Valid
3532,FR0027,D000455,P021,2026-01-13,17074.8,8,T004,Valid
3533,FR0027,D000393,P021,2026-01-27,17074.8,8,T004,Valid
3557,FR0027,D000285,P026,2026-01-23,13079.7,7,T004,Valid
3558,FR0027,D000956,P026,2026-01-27,13079.7,7,T004,Valid
3559,FR0027,D000155,P026,2026-01-13,13079.7,7,T004,Valid
3560,FR0027,D000379,P026,2026-01-06,13079.7,7,T004,Valid
3561,FR0027,D000123,P026,2026-01-08,13079.7,7,T004,Valid
3588,FR0027,D000123,P001,2026-01-20,52137.23,51,T004,Valid
3589,FR0027,D000285,P001,2026-01-03,52137.23,51,T004,Valid
3590,FR0027,D000155,P001,2026-01-09,52137.23,51,T004,Valid
3609,FR0028,D000958,P023,2026-01-11,29777.59,13,T013,Valid
3610,FR0028,D000034,P023,2026-01-20,29777.59,13,T013,Valid
3611,FR0028,D000589,P023,2026-01-24,29777.59,13,T013,Valid
3612,FR0028,D000149,P023,2026-01-25,29777.59,13,T013,Valid
3613,FR0028,D000104,P023,2026-01-01,29777.59,13,T013,Valid
3643,FR0028,D000104,P018,2026-01-27,69102.3,102,T013,Valid
3644,FR0028,D000034,P018,2026-01-10,69102.3,102,T013,Valid
3663,FR0028,D000589,P022,2026-01-14,24677.43,60,T013,Valid
3664,FR0028,D000754,P022,2026-01-06,24677.43,60,T013,Valid
3665,FR0028,D000034,P022,2026-01-08,24677.43,60,T013,Valid
3666,FR0028,D000994,P022,2026-01-25,24677.43,60,T013,Valid
3667,FR0028,D000104,P022,2026-01-05,24677.43,60,T013,Valid
3689,FR0028,D000018,P017,2026-01-07,29395.58,13,T013,Valid
3690,FR0028,D000589,P017,2026-01-19,29395.58,13,T013,Valid
3715,FR0028,D000104,P019,2026-01-24,22170.24,10,T013,Valid
3716,FR0028,D000589,P019,2026-01-27,22170.24,10,T013,Valid
3717,FR0028,D000958,P019,2026-01-21,22170.24,10,T013,Valid
3718,FR0028,D000149,P019,2026-01-25,22170.24,10,T013,Valid
3737,FR0028,D000958,P026,2026-01-19,236945.24,131,T013,Valid
3763,FR0028,D000104,P011,2026-01-07,59185.44,27,T013,Valid
3764,FR0028,D000958,P011,2026-01-17,59185.44,27,T013,Valid
3788,FR0029,D000969,P026,2026-01-01,77208.21,43,T003,Valid
3789,FR0029,D000504,P026,2026-01-17,77208.21,43,T003,Valid
3822,FR0029,D000945,P003,2026-01-22,20506.89,12,T003,Valid
3823,FR0029,D000028,P003,2026-01-15,20506.89,12,T003,Valid
3824,FR0029,D000705,P003,2026-01-23,20506.89,12,T003,Valid
3825,FR0029,D000790,P003,2026-01-13,20506.89,12,T003,Valid
3826,FR0029,D000493,P003,2026-01-08,20506.89,12,T003,Valid
3851,FR0029,D000028,P024,2026-01-09,22859.94,31,T003,Valid
3852,FR0029,D000790,P024,2026-01-25,22859.94,31,T003,Valid
3853,FR0029,D000705,P024,2026-01-20,22859.94,31,T003,Valid
3881,FR0029,D000504,P016,2026-01-26,20633.85,141,T003,Valid
3882,FR0029,D000790,P016,2026-01-12,20633.85,141,T003,Valid
3883,FR0029,D000945,P016,2026-01-08,20633.85,141,T003,Valid
3906,FR0029,D000493,P028,2026-01-26,20162.29,18,T003,Valid
3907,FR0029,D000504,P028,2026-01-25,20162.29,18,T003,Valid
3908,FR0029,D000790,P028,2026-01-14,20162.29,18,T003,Valid
3936,FR0029,D000493,P021,2026-01-27,38697.29,19,T003,Valid
3937,FR0029,D000790,P021,2026-01-01,38697.29,19,T003,Valid
3938,FR0029,D000969,P021,2026-01-10,38697.29,19,T003,Valid
3967,FR0029,D000969,P027,2026-01-08,19378.46,8,T003,Valid
3968,FR0029,D000705,P027,2026-01-19,19378.46,8,T003,Valid
3969,FR0029,D000504,P027,2026-01-09,19378.46,8,T003,Valid
3996,FR0030,D000066,P024,2026-01-16,30583.73,42,T018,Valid
3997,FR0030,D000386,P024,2026-01-07,30583.73,42,T018,Valid
3998,FR0030,D000368,P024,2026-01-19,30583.73,42,T018,Valid
4022,FR0030,D000348,P012,2026-01-15,63186.13,30,T018,Valid
4023,FR0030,D000912,P012,2026-01-05,63186.13,30,T018,Valid
4049,FR0030,D000630,P022,2026-01-02,23871.82,58,T018,Valid
4050,FR0030,D000912,P022,2026-01-03,23871.82,58,T018,Valid
4073,FR0030,D000066,P001,2026-01-11,18453.73,18,T018,Valid
4074,FR0030,D000349,P001,2026-01-06,18453.73,18,T018,Valid
4075,FR0030,D000348,P001,2026-01-09,18453.73,18,T018,Valid
4076,FR0030,D000912,P001,2026-01-20,18453.73,18,T018,Valid
4100,FR0030,D000349,P003,2026-01-15,51972.67,30,T018,Valid
4101,FR0030,D000855,P003,2026-01-17,51972.67,30,T018,Valid
4102,FR0030,D000066,P003,2026-01-24,51972.67,30,T018,Valid
4128,FR0030,D000855,P010,2026-01-18,39910.93,30,T018,Valid
4129,FR0030,D000349,P010,2026-01-01,39910.93,30,T018,Valid
4130,FR0030,D000386,P010,2026-01-19,39910.93,30,T018,Valid
4157,FR0030,D000855,P007,2026-01-20,16572.45,35,T018,Valid
4158,FR0030,D000386,P007,2026-01-08,16572.45,35,T018,Valid
4159,FR0030,D000630,P007,2026-01-19,16572.45,35,T018,Valid
4160,FR0030,D000912,P007,2026-01-23,16572.45,35,T018,Valid
4183,FR0031,D000290,P021,2026-01-10,75038.48,36,T010,Valid
4184,FR0031,D000268,P021,2026-01-25,75038.48,36,T010,Valid
4213,FR0031,D000815,P011,2026-01-03,29694.38,14,T010,Valid
4214,FR0031,D000268,P011,2026-01-05,29694.38,14,T010,Valid
4215,FR0031,D000957,P011,2026-01-05,29694.38,14,T010,Valid
4216,FR0031,D000301,P011,2026-01-15,29694.38,14,T010,Valid
4245,FR0031,D000660,P020,2026-01-20,12209.88,40,T010,Valid
4246,FR0031,D000981,P020,2026-01-10,12209.88,40,T010,Valid
4247,FR0031,D000843,P020,2026-01-16,12209.88,40,T010,Valid
4248,FR0031,D000268,P020,2026-01-23,12209.88,40,T010,Valid
4249,FR0031,D000933,P020,2026-01-27,12209.88,40,T010,Valid
4250,FR0031,D000813,P020,2026-01-04,12209.88,40,T010,Valid
4277,FR0031,D000433,P028,2026-01-11,18676.35,16,T010,Valid
4278,FR0031,D000625,P028,2026-01-22,18676.35,16,T010,Valid
4279,FR0031,D000957,P028,2026-01-04,18676.35,16,T010,Valid
4280,FR0031,D000685,P028,2026-01-01,18676.35,16,T010,Valid
4301,FR0031,D000139,P012,2026-01-05,56334.52,27,T020,Valid
4302,FR0031,D000813,P012,2026-01-25,56334.52,27,T010,Valid
4303,FR0031,D000719,P012,2026-01-17,56334.52,27,T011,Valid
4304,FR0031,D000364,P012,2026-01-06,56334.52,27,T004,Valid
4305,FR0031,D000268,P012,2026-01-18,56334.52,27,T004,Valid
4327,FR0031,D000290,P008,2026-01-24,15800.06,7,T010,Valid
4328,FR0031,D000660,P008,2026-01-09,15800.06,7,T010,Valid
4329,FR0031,D000671,P008,2026-01-02,15800.06,7,T010,Valid
4330,FR0031,D000719,P008,2026-01-16,15800.06,7,T010,Valid
4331,FR0031,D000454,P008,2026-01-21,15800.06,7,T010,Valid
4351,FR0032,D000219,P016,2026-01-25,36373.29,248,T020,Valid
4352,FR0032,D000045,P016,2026-01-22,36373.29,248,T020,Valid
4353,FR0032,D000071,P016,2026-01-13,36373.29,248,T020,Valid
4354,FR0032,D000861,P016,2026-01-22,36373.29,248,T020,Valid
4378,FR0032,D000627,P007,2026-01-01,68058.78,142,T020,Valid
4379,FR0032,D000071,P007,2026-01-22,68058.78,142,T020,Valid
4409,FR0032,D000045,P026,2026-01-09,7671.93,4,T020,Valid
4410,FR0032,D000065,P026,2026-01-25,7671.93,4,T020,Valid
4411,FR0032,D000497,P026,2026-01-08,7671.93,4,T020,Valid
4412,FR0032,D000340,P026,2026-01-17,7671.93,4,T020,Valid
4413,FR0032,D000384,P026,2026-01-23,7671.93,4,T020,Valid
4414,FR0032,D000627,P026,2026-01-05,7671.93,4,T020,Valid
4441,FR0032,D000045,P010,2026-01-20,162582.01,123,T020,Valid
4471,FR0033,D000635,P021,2026-01-12,15929.98,8,T012,Valid
4472,FR0033,D000559,P021,2026-01-07,15929.98,8,T012,Valid
4473,FR0033,D000221,P021,2026-01-25,15929.98,8,T012,Valid
4474,FR0033,D000211,P021,2026-01-05,15929.98,8,T012,Valid
4475,FR0033,D000986,P021,2026-01-03,15929.98,8,T012,Valid
4496,FR0033,D000211,P007,2026-01-05,43894.35,92,T012,Valid
4497,FR0033,D000527,P007,2026-01-07,43894.35,92,T012,Valid
4521,FR0033,D000527,P002,2026-01-06,56231.0,41,T012,Valid
4522,FR0033,D000221,P002,2026-01-10,56231.0,41,T012,Valid
4523,FR0033,D000211,P002,2026-01-01,56231.0,41,T012,Valid
4552,FR0034,D000232,P008,2026-01-21,51437.9,22,T019,Valid
4553,FR0034,D000010,P008,2026-01-02,51437.9,22,T019,Valid
4578,FR0034,D000587,P029,2026-01-13,71331.12,183,T019,Valid
4579,FR0034,D000178,P029,2026-01-16,71331.12,183,T019,Valid
4598,FR0034,D000232,P015,2026-01-08,16614.82,11,T019,Valid
4599,FR0034,D000147,P015,2026-01-13,16614.82,11,T019,Valid
4600,FR0034,D000431,P015,2026-01-13,16614.82,11,T019,Valid
4601,FR0034,D000587,P015,2026-01-02,16614.82,11,T019,Valid
4602,FR0034,D000010,P015,2026-01-26,16614.82,11,T019,Valid
4603,FR0034,D000561,P015,2026-01-22,16614.82,11,T019,Valid
4623,FR0034,D000561,P005,2026-01-23,23033.97,12,T019,Valid
4624,FR0034,D000431,P005,2026-01-17,23033.97,12,T019,Valid
4655,FR0035,D000415,P028,2026-01-14,27049.57,23,T007,Valid
4656,FR0035,D000435,P028,2026-01-14,27049.57,23,T007,Valid
4657,FR0035,D000009,P028,2026-01-10,27049.57,23,T007,Valid
4676,FR0035,D000009,P011,2026-01-24,28582.58,13,T007,Valid
4677,FR0035,D000435,P011,2026-01-04,28582.58,13,T007,Valid
4678,FR0035,D000415,P011,2026-01-25,28582.58,13,T007,Valid
4695,FR0035,D000435,P020,2026-01-15,65248.97,214,T007,Valid
4696,FR0035,D000415,P020,2026-01-03,65248.97,214,T007,Valid
4714,FR0036,D000360,P029,2026-01-23,36542.04,94,T003,Valid
4715,FR0036,D000474,P029,2026-01-05,36542.04,94,T003,Valid
4737,FR0036,D000988,P006,2026-01-15,66611.01,181,T003,Valid
4738,FR0036,D000061,P006,2026-01-27,66611.01,181,T003,Valid
4760,FR0036,D000521,P030,2026-01-01,22758.0,90,T003,Valid
4761,FR0036,D000908,P030,2026-01-03,22758.0,90,T003,Valid
4762,FR0036,D000245,P030,2026-01-12,22758.0,90,T003,Valid
4788,FR0037,D000809,P013,2026-01-13,60219.53,129,T006,Valid
4808,FR0037,D000809,P010,2026-01-26,14640.58,11,T002,Valid
4809,FR0037,D000043,P010,2026-01-06,14640.58,11,T002,Valid
4810,FR0037,D000618,P010,2026-01-25,14640.58,11,T002,Valid
4811,FR0037,D000751,P010,2026-01-25,14640.58,11,T002,Valid
4841,FR0037,D000751,P025,2026-01-17,22103.62,9,T002,Valid
4842,FR0037,D000112,P025,2026-01-19,22103.62,9,T002,Valid
4843,FR0037,D000429,P025,2026-01-11,22103.62,9,T002,Valid
4844,FR0037,D000907,P025,2026-01-08,22103.62,9,T002,Valid
4864,FR0038,D000692,P011,2026-01-14,61859.66,28,T008,Valid
4865,FR0038,D000319,P011,2026-01-01,61859.66,28,T008,Valid
4891,FR0038,D000692,P016,2026-01-20,18236.34,124,T008,Valid
4892,FR0038,D000319,P016,2026-01-20,18236.34,124,T008,Valid
4893,FR0038,D000711,P016,2026-01-11,18236.34,124,T008,Valid
4894,FR0038,D000092,P016,2026-01-04,18236.34,124,T008,Valid
4915,FR0038,D000089,P010,2026-01-03,12122.35,9,T008,Valid
4916,FR0038,D000092,P010,2026-01-03,12122.35,9,T008,Valid
4917,FR0038,D000692,P010,2026-01-07,12122.35,9,T008,Valid
4918,FR0038,D000711,P010,2026-01-27,12122.35,9,T008,Valid
4919,FR0038,D000319,P010,2026-01-17,12122.35,9,T008,Valid
4920,FR0038,D000533,P010,2026-01-06,12122.35,9,T008,Valid
4943,FR0039,D000796,P013,2026-01-12,22128.04,47,T010,Valid
4944,FR0039,D000566,P013,2026-01-25,22128.04,47,T010,Valid
4945,FR0039,D000612,P013,2026-01-11,22128.04,47,T010,Valid
4946,FR0039,D000309,P013,2026-01-23,22128.04,47,T010,Valid
4947,FR0039,D000776,P013,2026-01-12,22128.04,47,T010,Valid
4980,FR0039,D000424,P009,2026-01-04,9198.22,4,T010,Valid
4981,FR0039,D000299,P009,2026-01-24,9198.22,4,T010,Valid
4982,FR0039,D000845,P009,2026-01-02,9198.22,4,T010,Valid
4983,FR0039,D000550,P009,2026-01-02,9198.22,4,T010,Valid
4984,FR0039,D000566,P009,2026-01-17,9198.22,4,T010,Valid
5004,FR0039,D000568,P024,2026-01-09,56345.86,77,T010,Valid
5005,FR0039,D000420,P024,2026-01-27,56345.86,77,T010,Valid
5031,FR0039,D000331,P017,2026-01-07,70077.51,32,T010,Valid
5032,FR0039,D000424,P017,2026-01-17,70077.51,32,T010,Valid
5060,FR0039,D000309,P025,2026-01-04,20929.49,9,T010,Valid
5061,FR0039,D000606,P025,2026-01-27,20929.49,9,T010,Valid
5062,FR0039,D000289,P025,2026-01-02,20929.49,9,T010,Valid
5086,FR0040,D000453,P005,2026-01-10,30618.96,16,T003,Valid
5087,FR0040,D000234,P005,2026-01-27,30618.96,16,T003,Valid
5114,FR0040,D000350,P011,2026-01-23,29113.64,13,T003,Valid
5115,FR0040,D000234,P011,2026-01-06,29113.64,13,T003,Valid
5116,FR0040,D000382,P011,2026-01-06,29113.64,13,T003,Valid
5117,FR0040,D000172,P011,2026-01-24,29113.64,13,T003,Valid
5118,FR0040,D000574,P011,2026-01-16,29113.64,13,T003,Valid
5143,FR0040,D000739,P006,2026-01-26,18234.39,50,T003,Valid
5144,FR0040,D000234,P006,2026-01-01,18234.39,50,T003,Valid
5145,FR0040,D000172,P006,2026-01-12,18234.39,50,T003,Valid
5146,FR0040,D000005,P006,2026-01-11,18234.39,50,T003,Valid
5147,FR0040,D000217,P006,2026-01-08,18234.39,50,T003,Valid
5148,FR0040,D000800,P006,2026-01-14,18234.39,50,T003,Valid
5164,FR0041,D000481,P029,2026-01-05,37018.26,95,T008,Valid
5165,FR0041,D000252,P029,2026-01-03,37018.26,95,T008,Valid
5166,FR0041,D000999,P029,2026-01-03,37018.26,95,T008,Valid
5185,FR0041,D000999,P002,2026-01-03,43705.75,32,T008,Valid
5186,FR0041,D000252,P002,2026-01-15,43705.75,32,T008,Valid
5187,FR0041,D000450,P002,2026-01-18,43705.75,32,T008,Valid
5214,FR0041,D000162,P015,2026-01-01,14964.37,10,T008,Valid
5215,FR0041,D000832,P015,2026-01-23,14964.37,10,T008,Valid
5216,FR0041,D000252,P015,2026-01-02,14964.37,10,T008,Valid
5217,FR0041,D000481,P015,2026-01-20,14964.37,10,T008,Valid
5243,FR0042,D000795,P018,2026-01-07,8301.58,12,T004,Valid
5244,FR0042,D000214,P018,2026-01-11,8301.58,12,T004,Valid
5245,FR0042,D000218,P018,2026-01-08,8301.58,12,T004,Valid
5246,FR0042,D000693,P018,2026-01-15,8301.58,12,T004,Valid
5247,FR0042,D000047,P018,2026-01-18,8301.58,12,T004,Valid
5248,FR0042,D000829,P018,2026-01-01,8301.58,12,T004,Valid
5272,FR0042,D000047,P023,2026-01-20,38600.23,16,T004,Valid
5301,FR0042,D000214,P017,2026-01-06,70501.51,32,T004,Valid
5302,FR0042,D000265,P017,2026-01-09,70501.51,32,T004,Valid
5328,FR0043,D000216,P028,2026-01-16,50625.01,44,T013,Valid
5329,FR0043,D000375,P028,2026-01-04,50625.01,44,T013,Valid
5330,FR0043,D000148,P028,2026-01-03,50625.01,44,T013,Valid
5348,FR0043,D000460,P006,2026-01-09,46857.86,127,T013,Valid
5349,FR0043,D000216,P006,2026-01-06,46857.86,127,T013,Valid
5368,FR0043,D000216,P016,2026-01-07,46526.97,317,T013,Valid
5369,FR0043,D000148,P016,2026-01-07,46526.97,317,T013,Valid
5370,FR0043,D000460,P016,2026-01-01,46526.97,317,T013,Valid
5393,FR0043,D000216,P007,2026-01-13,18457.96,38,T013,Valid
5394,FR0043,D000375,P007,2026-01-05,18457.96,38,T013,Valid
5395,FR0043,D000460,P007,2026-01-01,18457.96,38,T013,Valid
5396,FR0043,D000148,P007,2026-01-14,18457.96,38,T013,Valid
5415,FR0044,D000242,P015,2026-01-23,37768.15,25,T009,Valid
5416,FR0044,D000490,P015,2026-01-23,37768.15,25,T009,Valid
5417,FR0044,D000241,P015,2026-01-16,37768.15,25,T009,Valid
5418,FR0044,D000897,P015,2026-01-13,37768.15,25,T009,Valid
5442,FR0044,D000897,P023,2026-01-10,216283.31,91,T009,Valid
5458,FR0044,D000242,P018,2026-01-25,26762.83,40,T009,Valid
5459,FR0044,D000897,P018,2026-01-03,26762.83,40,T009,Valid
5460,FR0044,D000490,P018,2026-01-16,26762.83,40,T009,Valid
5461,FR0044,D000241,P018,2026-01-08,26762.83,40,T009,Valid
5480,FR0044,D000897,P022,2026-01-18,56891.27,139,T009,Valid
5481,FR0044,D000241,P022,2026-01-26,56891.27,139,T009,Valid
5482,FR0044,D000242,P022,2026-01-12,56891.27,139,T009,Valid
5504,FR0044,D000897,P010,2026-01-22,12909.93,10,T009,Valid
5505,FR0044,D000490,P010,2026-01-15,12909.93,10,T009,Valid
5506,FR0044,D000241,P010,2026-01-14,12909.93,10,T009,Valid
5507,FR0044,D000242,P010,2026-01-07,12909.93,10,T009,Valid
5529,FR0045,D000447,P015,2026-01-21,12030.83,8,T015,Valid
5530,FR0045,D000236,P015,2026-01-19,12030.83,8,T015,Valid
5531,FR0045,D000614,P015,2026-01-25,12030.83,8,T015,Valid
5532,FR0045,D000673,P015,2026-01-04,12030.83,8,T015,Valid
5557,FR0045,D000135,P024,2026-01-24,16700.71,23,T015,Valid
5558,FR0045,D000196,P024,2026-01-26,16700.71,23,T015,Valid
5559,FR0045,D000430,P024,2026-01-22,16700.71,23,T015,Valid
5560,FR0045,D000993,P024,2026-01-10,16700.71,23,T015,Valid
5561,FR0045,D000622,P024,2026-01-22,16700.71,23,T015,Valid
5583,FR0045,D000430,P018,2026-01-19,19082.87,28,T015,Valid
5584,FR0045,D000441,P018,2026-01-22,19082.87,28,T015,Valid
5585,FR0045,D000622,P018,2026-01-05,19082.87,28,T015,Valid
5586,FR0045,D000951,P018,2026-01-24,19082.87,28,T015,Valid
5587,FR0045,D000610,P018,2026-01-26,19082.87,28,T015,Valid
5612,FR0046,D000114,P018,2026-01-06,86708.1,129,T020,Valid
5640,FR0046,D000084,P005,2026-01-02,28103.03,14,T012,Valid
5641,FR0046,D000852,P005,2026-01-01,28103.03,14,T012,Valid
5642,FR0046,D000466,P005,2026-01-08,28103.03,14,T012,Valid
