payout_id,representative_id,product_id,program_id,payout_month,sales_target,actual_sales,sales_achievement,base_incentive,achievement_multiplier,calculated_payout,maximum_payout,expected_payout,actual_payout,payout_difference,status
PAYOUT_0001039,FR0028,P005,PG001,2026-03-01,102417.89,52409.4,51.17,2620.47,0.75,1965.35,3930.7,1965.35,1965.35,0.0,Paid
PAYOUT_0000339,FR0009,P011,PG001,2026-03-01,145355.75,84090.14,57.85,4204.51,0.75,3153.38,6306.76,3153.38,3153.38,0.0,Paid
PAYOUT_0000534,FR0015,P018,PG001,2026-02-01,63982.84,144024.76,225.1,7201.24,1.5,10801.86,10801.86,10801.86,10801.86,0.0,Paid
PAYOUT_0000517,FR0014,P012,PG001,2026-06-01,60194.33,71311.08,118.47,3565.55,1.25,4456.94,5348.33,4456.94,4456.94,0.0,Pending
PAYOUT_0000365,FR0010,P003,PG001,2026-01-01,175844.16,36774.88,20.91,1838.74,0.5,919.37,2758.12,919.37,919.37,0.0,Paid
PAYOUT_0000182,FR0005,P008,PG001,2026-07-01,68632.72,101241.0,147.51,5062.05,1.5,7593.08,7593.08,7593.08,7593.08,0.0,Paid
PAYOUT_0000747,FR0021,P020,PG001,2026-05-01,87600.33,139663.17,159.43,6983.16,1.5,10474.74,10474.74,10474.74,10474.74,0.0,Pending
PAYOUT_0000306,FR0008,P006,PG001,2026-05-01,137446.61,37663.86,27.4,1883.19,0.5,941.6,2824.79,941.6,941.6,0.0,Pending
PAYOUT_0000656,FR0018,P029,PG001,2026-05-01,138028.07,129961.06,94.16,6498.05,1.0,6498.05,9747.08,6498.05,8181.78,1683.73,Paid
PAYOUT_0000876,FR0025,P003,PG001,2026-01-01,173264.19,71020.06,40.99,3551.0,0.5,1775.5,5326.5,1775.5,1775.5,0.0,Paid
PAYOUT_0000824,FR0023,P020,PG001,2026-05-01,174472.36,98709.06,56.58,4935.45,0.75,3701.59,7403.18,3701.59,3701.59,0.0,Paid
PAYOUT_0000896,FR0025,P030,PG001,2026-07-01,106237.0,167429.88,157.6,8371.49,1.5,12557.24,12557.24,12557.24,12557.24,0.0,Paid
PAYOUT_0001083,FR0029,P024,PG001,2026-05-01,131161.07,87487.46,66.7,4374.37,0.75,3280.78,6561.56,3280.78,3280.78,0.0,Paid
PAYOUT_0000634,FR0018,P018,PG001,2026-04-01,130811.01,69009.8,52.76,3450.49,0.75,2587.87,5175.74,2587.87,2587.87,0.0,Paid
PAYOUT_0000621,FR0017,P026,PG001,2026-05-01,76384.82,194935.02,255.2,9746.75,1.5,14620.13,14620.13,14620.13,14620.13,0.0,Paid
PAYOUT_0000252,FR0007,P020,PG001,2026-07-01,124141.41,25982.93,20.93,1299.15,0.5,649.57,1948.72,649.57,649.57,0.0,Paid
PAYOUT_0001089,FR0029,P002,PG001,2026-04-01,148374.27,105288.04,70.96,5264.4,0.75,3948.3,7896.6,3948.3,3948.3,0.0,Paid
PAYOUT_0000093,FR0003,P028,PG001,2026-02-01,172557.59,99735.36,57.8,4986.77,0.75,3740.08,7480.15,3740.08,3740.08,0.0,Paid
PAYOUT_0000556,FR0015,P009,PG001,2026-03-01,168881.54,84894.57,50.27,4244.73,0.75,3183.55,6367.09,3183.55,3183.55,0.0,Paid
PAYOUT_0000090,FR0003,P011,PG001,2026-06-01,178229.97,130390.88,73.16,6519.54,0.75,4889.66,9779.32,4889.66,1270.59,-3619.07,Paid
PAYOUT_0001070,FR0029,P009,PG001,2026-06-01,114723.49,125392.26,109.3,6269.61,1.25,7837.02,9404.42,7837.02,7837.02,0.0,Paid
PAYOUT_0000514,FR0014,P012,PG001,2026-03-01,83799.15,68609.65,81.87,3430.48,1.0,3430.48,5145.72,3430.48,3430.48,0.0,Adjusted
PAYOUT_0000763,FR0021,P014,PG001,2026-07-01,70935.97,126605.64,178.48,6330.28,1.5,9495.42,9495.42,9495.42,9495.42,0.0,Adjusted
PAYOUT_0000553,FR0015,P022,PG001,2026-07-01,100568.63,90969.84,90.46,4548.49,1.0,4548.49,6822.74,4548.49,4548.49,0.0,Paid
PAYOUT_0000506,FR0014,P007,PG001,2026-02-01,114017.45,140785.88,123.48,7039.29,1.25,8799.12,10558.94,8799.12,8799.12,0.0,Paid
PAYOUT_0000910,FR0025,P028,PG001,2026-07-01,155751.89,98830.02,63.45,4941.5,0.75,3706.13,7412.25,3706.13,5208.84,1502.71,Paid
PAYOUT_0001095,FR0030,P019,PG001,2026-03-01,99016.62,76157.78,76.91,3807.89,1.0,3807.89,5711.83,3807.89,3807.89,0.0,Paid
PAYOUT_0001086,FR0029,P002,PG001,2026-01-01,167144.83,128925.54,77.13,6446.28,1.0,6446.28,9669.42,6446.28,6446.28,0.0,Paid
PAYOUT_0000987,FR0027,P006,PG001,2026-07-01,177301.3,101160.75,57.06,5058.04,0.75,3793.53,7587.06,3793.53,3793.53,0.0,Pending
PAYOUT_0000725,FR0020,P025,PG001,2026-04-01,79939.69,141058.74,176.46,7052.94,1.5,10579.41,10579.41,10579.41,10579.41,0.0,Paid
PAYOUT_0000100,FR0003,P013,PG001,2026-02-01,136012.52,41366.44,30.41,2068.32,0.5,1034.16,3102.48,1034.16,1034.16,0.0,Adjusted
PAYOUT_0000838,FR0023,P021,PG001,2026-05-01,150551.38,117058.2,77.75,5852.91,1.0,5852.91,8779.36,5852.91,5852.91,0.0,Paid
PAYOUT_0000902,FR0025,P015,PG001,2026-06-01,154416.65,47267.76,30.61,2363.39,0.5,1181.69,3545.08,1181.69,1181.69,0.0,Paid
PAYOUT_0001106,FR0030,P021,PG001,2026-07-01,106849.91,111593.32,104.44,5579.67,1.25,6974.58,8369.5,6974.58,6974.58,0.0,Paid
PAYOUT_0000366,FR0010,P003,PG001,2026-02-01,144690.49,60581.83,41.87,3029.09,0.5,1514.55,4543.64,1514.55,1514.55,0.0,Paid
PAYOUT_0000203,FR0006,P007,PG001,2026-07-01,138208.88,157377.72,113.87,7868.89,1.25,9836.11,11803.33,9836.11,9836.11,0.0,Paid
PAYOUT_0000572,FR0016,P021,PG001,2026-05-01,173009.08,118811.08,68.67,5940.55,0.75,4455.42,8910.83,4455.42,4455.42,0.0,Paid
PAYOUT_0000774,FR0022,P016,PG001,2026-04-01,140353.78,116840.64,83.25,5842.03,1.0,5842.03,8763.05,5842.03,5842.03,0.0,Paid
PAYOUT_0000158,FR0004,P021,PG001,2026-04-01,155448.57,304683.88,196.0,15234.19,1.5,22851.29,22851.29,22851.29,22851.29,0.0,Paid
PAYOUT_0000766,FR0021,P018,PG001,2026-03-01,133348.84,101714.48,76.28,5085.72,1.0,5085.72,7628.59,5085.72,5085.72,0.0,Pending
PAYOUT_0000996,FR0027,P017,PG001,2026-02-01,152009.27,120484.5,79.26,6024.23,1.0,6024.23,9036.34,6024.23,6024.23,0.0,Paid
PAYOUT_0000310,FR0008,P030,PG001,2026-02-01,100161.25,90165.75,90.02,4508.29,1.0,4508.29,6762.43,4508.29,4508.29,0.0,Pending
PAYOUT_0001128,FR0030,P002,PG001,2026-01-01,95726.19,61647.9,64.4,3082.4,0.75,2311.8,4623.59,2311.8,2311.8,0.0,Paid
PAYOUT_0000006,FR0001,P019,PG001,2026-06-01,175354.94,136637.85,77.92,6831.89,1.0,6831.89,10247.84,6831.89,9780.02,2948.13,Paid
PAYOUT_0000067,FR0002,P017,PG001,2026-04-01,89083.37,102794.08,115.39,5139.7,1.25,6424.63,7709.56,6424.63,6424.63,0.0,Pending
PAYOUT_0000275,FR0007,P021,PG001,2026-02-01,165918.46,48328.62,29.13,2416.43,0.5,1208.22,3624.65,1208.22,1208.22,0.0,Paid
PAYOUT_0000872,FR0025,P016,PG001,2026-04-01,96452.86,93500.22,96.94,4675.01,1.0,4675.01,7012.52,4675.01,4675.01,0.0,Paid
PAYOUT_0000847,FR0024,P001,PG001,2026-07-01,159127.89,134522.64,84.54,6726.13,1.0,6726.13,10089.2,6726.13,6726.13,0.0,Paid
PAYOUT_0001108,FR0030,P025,PG001,2026-02-01,136686.14,149392.12,109.3,7469.61,1.25,9337.01,11204.41,9337.01,9337.01,0.0,Pending
PAYOUT_0000889,FR0025,P024,PG001,2026-07-01,147077.27,136814.97,93.02,6840.75,1.0,6840.75,10261.12,6840.75,5374.17,-1466.58,Adjusted
PAYOUT_0000700,FR0019,P017,PG001,2026-07-01,92425.28,141743.1,153.36,7087.16,1.5,10630.73,10630.73,10630.73,10630.73,0.0,Paid
PAYOUT_0000390,FR0011,P003,PG001,2026-05-01,118316.45,91334.44,77.2,4566.72,1.0,4566.72,6850.08,4566.72,4566.72,0.0,Paid
PAYOUT_0001135,FR0030,P010,PG001,2026-01-01,103664.91,82680.85,79.76,4134.04,1.0,4134.04,6201.06,4134.04,4134.04,0.0,Paid
PAYOUT_0000094,FR0003,P028,PG001,2026-03-01,111095.6,134942.75,121.47,6747.14,1.25,8433.92,10120.71,8433.92,8433.92,0.0,Paid
PAYOUT_0000055,FR0002,P025,PG001,2026-06-01,98658.8,56442.3,57.21,2822.12,0.75,2116.59,4233.17,2116.59,2116.59,0.0,Paid
PAYOUT_0000526,FR0015,P019,PG001,2026-01-01,138812.48,112323.12,80.92,5616.16,1.0,5616.16,8424.23,5616.16,5616.16,0.0,Paid
PAYOUT_0000204,FR0006,P001,PG001,2026-01-01,66982.66,111914.3,167.08,5595.72,1.5,8393.57,8393.57,8393.57,4664.25,-3729.32,Paid
PAYOUT_0000798,FR0022,P019,PG001,2026-07-01,73471.18,61373.55,83.53,3068.68,1.0,3068.68,4603.02,3068.68,3068.68,0.0,Pending
PAYOUT_0000293,FR0008,P028,PG001,2026-06-01,79204.48,118138.35,149.16,5906.92,1.5,8860.38,8860.38,8860.38,8860.38,0.0,Pending
PAYOUT_0000357,FR0010,P008,PG001,2026-07-01,62216.65,96680.79,155.39,4834.04,1.5,7251.06,7251.06,7251.06,7251.06,0.0,Paid
PAYOUT_0000008,FR0001,P011,PG001,2026-01-01,147472.38,89671.92,60.81,4483.6,0.75,3362.7,6725.39,3362.7,3362.7,0.0,Paid
PAYOUT_0001053,FR0029,P030,PG001,2026-03-01,154147.15,57561.42,37.34,2878.07,0.5,1439.04,4317.11,1439.04,1439.04,0.0,Pending
PAYOUT_0000234,FR0007,P003,PG001,2026-03-01,89036.3,52122.12,58.54,2606.11,0.75,1954.58,3909.16,1954.58,1954.58,0.0,Paid
PAYOUT_0000211,FR0006,P023,PG001,2026-01-01,111580.48,115131.3,103.18,5756.56,1.25,7195.71,8634.85,7195.71,3619.78,-3575.92,Adjusted
PAYOUT_0000930,FR0026,P020,PG001,2026-06-01,72451.88,106867.44,147.5,5343.37,1.5,8015.06,8015.06,8015.06,8015.06,0.0,Adjusted
PAYOUT_0000580,FR0016,P014,PG001,2026-06-01,60038.68,114272.7,190.33,5713.64,1.5,8570.45,8570.45,8570.45,8570.45,0.0,Pending
PAYOUT_0000157,FR0004,P021,PG001,2026-03-01,145431.97,135839.96,93.4,6792.0,1.0,6792.0,10188.0,6792.0,6792.0,0.0,Adjusted
PAYOUT_0001036,FR0028,P002,PG001,2026-07-01,145976.39,69115.76,47.35,3455.79,0.5,1727.89,5183.68,1727.89,1727.89,0.0,Paid
PAYOUT_0000343,FR0009,P011,PG001,2026-07-01,116907.85,40982.82,35.06,2049.14,0.5,1024.57,3073.71,1024.57,1024.57,0.0,Pending
PAYOUT_0000749,FR0021,P020,PG001,2026-07-01,62596.66,157615.8,251.8,7880.79,1.5,11821.18,11821.18,11821.18,11821.18,0.0,Paid
PAYOUT_0000742,FR0020,P024,PG001,2026-07-01,126952.31,59385.6,46.78,2969.28,0.5,1484.64,4453.92,1484.64,1484.64,0.0,Paid
PAYOUT_0000146,FR0004,P014,PG001,2026-06-01,110259.76,96073.92,87.13,4803.7,1.0,4803.7,7205.54,4803.7,4803.7,0.0,Paid
PAYOUT_0000695,FR0019,P017,PG001,2026-02-01,132432.15,131991.06,99.67,6599.55,1.0,6599.55,9899.33,6599.55,6599.55,0.0,Paid
PAYOUT_0000979,FR0027,P015,PG001,2026-06-01,136569.0,95659.95,70.05,4783.0,0.75,3587.25,7174.5,3587.25,3587.25,0.0,Paid
PAYOUT_0001123,FR0030,P027,PG001,2026-03-01,142078.92,79621.68,56.04,3981.08,0.75,2985.81,5971.63,2985.81,2985.81,0.0,Paid
PAYOUT_0000469,FR0013,P004,PG001,2026-07-01,108216.51,166274.08,153.65,8313.7,1.5,12470.56,12470.56,12470.56,12470.56,0.0,Adjusted
PAYOUT_0000786,FR0022,P017,PG001,2026-02-01,159726.96,109706.75,68.68,5485.34,0.75,4114.0,8228.01,4114.0,4114.0,0.0,Paid
PAYOUT_0000537,FR0015,P018,PG001,2026-05-01,114075.43,159355.26,139.69,7967.76,1.5,11951.64,11951.64,11951.64,11951.64,0.0,Paid
PAYOUT_0000898,FR0025,P015,PG001,2026-02-01,144338.77,38221.76,26.48,1911.09,0.5,955.54,2866.63,955.54,955.54,0.0,Paid
PAYOUT_0000012,FR0001,P011,PG001,2026-05-01,172205.06,85682.28,49.76,4284.11,0.5,2142.06,6426.17,2142.06,2142.06,0.0,Paid
PAYOUT_0000745,FR0021,P020,PG001,2026-03-01,87893.21,137303.8,156.22,6865.19,1.5,10297.78,10297.78,10297.78,10297.78,0.0,Paid
PAYOUT_0000799,FR0022,P003,PG001,2026-01-01,113691.43,44271.88,38.94,2213.59,0.5,1106.8,3320.39,1106.8,1106.8,0.0,Paid
PAYOUT_0001130,FR0030,P002,PG001,2026-03-01,156039.86,59593.74,38.19,2979.69,0.5,1489.84,4469.53,1489.84,1489.84,0.0,Paid
PAYOUT_0000596,FR0017,P020,PG001,2026-01-01,105627.07,122444.4,115.92,6122.22,1.25,7652.78,9183.33,7652.78,7652.78,0.0,Paid
PAYOUT_0000609,FR0017,P018,PG001,2026-07-01,75601.97,56015.94,74.09,2800.8,0.75,2100.6,4201.2,2100.6,2100.6,0.0,Paid
PAYOUT_0000024,FR0001,P004,PG001,2026-03-01,171583.02,92029.29,53.64,4601.46,0.75,3451.1,6902.2,3451.1,3451.1,0.0,Paid
PAYOUT_0000433,FR0013,P023,PG001,2026-06-01,175312.95,122565.4,69.91,6128.27,0.75,4596.2,9192.41,4596.2,4596.2,0.0,Paid
PAYOUT_0000453,FR0013,P028,PG001,2026-05-01,119124.01,52716.28,44.25,2635.81,0.5,1317.91,3953.72,1317.91,1317.91,0.0,Paid
PAYOUT_0000539,FR0015,P018,PG001,2026-07-01,82539.39,160990.2,195.05,8049.51,1.5,12074.27,12074.27,12074.27,12074.27,0.0,Paid
PAYOUT_0000406,FR0011,P020,PG001,2026-07-01,76651.17,76459.96,99.75,3823.0,1.0,3823.0,5734.5,3823.0,3823.0,0.0,Paid
PAYOUT_0000662,FR0018,P003,PG001,2026-04-01,104695.57,81060.1,77.42,4053.01,1.0,4053.01,6079.51,4053.01,4053.01,0.0,Paid
PAYOUT_0000323,FR0009,P017,PG001,2026-01-01,160919.72,88766.6,55.16,4438.33,0.75,3328.75,6657.5,3328.75,3328.75,0.0,Paid
PAYOUT_0000753,FR0021,P022,PG001,2026-04-01,99198.43,118655.1,119.61,5932.76,1.25,7415.94,8899.13,7415.94,7415.94,0.0,Paid
PAYOUT_0000630,FR0017,P021,PG001,2026-07-01,96322.0,155151.46,161.08,7757.57,1.5,11636.36,11636.36,11636.36,11636.36,0.0,Paid
PAYOUT_0000791,FR0022,P017,PG001,2026-07-01,102277.72,148648.47,145.34,7432.42,1.5,11148.64,11148.64,11148.64,11148.64,0.0,Paid
PAYOUT_0000978,FR0027,P015,PG001,2026-05-01,158633.69,106275.85,66.99,5313.79,0.75,3985.34,7970.69,3985.34,3985.34,0.0,Paid
PAYOUT_0000901,FR0025,P015,PG001,2026-05-01,132307.28,93474.88,70.65,4673.74,0.75,3505.31,7010.62,3505.31,3505.31,0.0,Paid
PAYOUT_0000026,FR0001,P004,PG001,2026-05-01,100290.2,107230.68,106.92,5361.53,1.25,6701.92,8042.3,6701.92,6701.92,0.0,Paid
PAYOUT_0000169,FR0005,P011,PG001,2026-01-01,121457.87,142056.6,116.96,7102.83,1.25,8878.54,10654.25,8878.54,8878.54,0.0,Paid
PAYOUT_0000432,FR0013,P023,PG001,2026-05-01,114582.5,146931.92,128.23,7346.6,1.5,11019.89,11019.89,11019.89,11019.89,0.0,Paid
PAYOUT_0001097,FR0030,P019,PG001,2026-05-01,102797.4,64470.87,62.72,3223.54,0.75,2417.66,4835.32,2417.66,2417.66,0.0,Paid
PAYOUT_0000023,FR0001,P004,PG001,2026-02-01,113855.48,98610.42,86.61,4930.52,1.0,4930.52,7395.78,4930.52,4930.52,0.0,Paid
PAYOUT_0000515,FR0014,P012,PG001,2026-04-01,167928.02,60351.32,35.94,3017.57,0.5,1508.78,4526.35,1508.78,1508.78,0.0,Paid
PAYOUT_0000015,FR0001,P028,PG001,2026-01-01,71302.54,59958.87,84.09,2997.94,1.0,2997.94,4496.92,2997.94,2997.94,0.0,Paid
PAYOUT_0000478,FR0014,P003,PG001,2026-02-01,136230.35,68029.44,49.94,3401.47,0.5,1700.74,5102.21,1700.74,1700.74,0.0,Paid
PAYOUT_0000691,FR0019,P020,PG001,2026-05-01,144993.61,153958.2,106.18,7697.91,1.25,9622.39,11546.87,9622.39,9622.39,0.0,Paid
PAYOUT_0000449,FR0013,P028,PG001,2026-01-01,148999.62,53573.24,35.96,2678.66,0.5,1339.33,4017.99,1339.33,1339.33,0.0,Adjusted
PAYOUT_0001065,FR0029,P009,PG001,2026-01-01,71845.86,137973.09,192.04,6898.65,1.5,10347.98,10347.98,10347.98,10347.98,0.0,Paid
PAYOUT_0001092,FR0029,P002,PG001,2026-07-01,113905.55,134191.56,117.81,6709.58,1.25,8386.97,10064.37,8386.97,8386.97,0.0,Paid
PAYOUT_0000445,FR0013,P013,PG001,2026-04-01,171355.93,87985.08,51.35,4399.25,0.75,3299.44,6598.88,3299.44,3299.44,0.0,Paid
PAYOUT_0000279,FR0007,P021,PG001,2026-06-01,71976.99,55803.42,77.53,2790.17,1.0,2790.17,4185.26,2790.17,2790.17,0.0,Adjusted
PAYOUT_0001137,FR0030,P010,PG001,2026-03-01,109996.77,86900.46,79.0,4345.02,1.0,4345.02,6517.53,4345.02,4345.02,0.0,Paid
PAYOUT_0000051,FR0002,P025,PG001,2026-02-01,176122.31,53046.6,30.12,2652.33,0.5,1326.16,3978.49,1326.16,1326.16,0.0,Paid
PAYOUT_0000257,FR0007,P022,PG001,2026-05-01,144705.82,68002.32,46.99,3400.12,0.5,1700.06,5100.17,1700.06,1700.06,0.0,Adjusted
PAYOUT_0000819,FR0022,P002,PG001,2026-07-01,155352.23,137986.74,88.82,6899.34,1.0,6899.34,10349.01,6899.34,9299.78,2400.44,Paid
PAYOUT_0000301,FR0008,P029,PG001,2026-07-01,60465.87,121842.18,201.51,6092.11,1.5,9138.16,9138.16,9138.16,9138.16,0.0,Paid
