payout_id,representative_id,product_id,program_id,payout_month,sales_target,actual_sales,sales_achievement,base_incentive,achievement_multiplier,calculated_payout,maximum_payout,expected_payout,actual_payout,payout_difference,status
PAYOUT_0000042,FR0002,P022,PG001,2026-07-01,100998.87,44092.5,43.66,2204.62,0.5,1102.31,3306.94,1102.31,1102.31,0.0,Paid
PAYOUT_0001078,FR0029,P014,PG001,2026-01-01,113559.85,46806.78,41.22,2340.34,0.5,1170.17,3510.51,1170.17,1170.17,0.0,Paid
PAYOUT_0000045,FR0002,P024,PG001,2026-03-01,114442.97,145410.45,127.06,7270.52,1.5,10905.78,10905.78,10905.78,10905.78,0.0,Pending
PAYOUT_0000281,FR0009,P011,PG001,2026-02-01,84480.21,84617.56,100.16,4230.88,1.25,5288.6,6346.32,5288.6,5288.6,0.0,Adjusted
PAYOUT_0000810,FR0021,P019,PG001,2026-06-01,104080.91,101914.32,97.92,5095.72,1.0,5095.72,7643.57,5095.72,5095.72,0.0,Paid
PAYOUT_0000705,FR0019,P014,PG001,2026-06-01,161194.82,82961.49,51.47,4148.07,0.75,3111.06,6222.11,3111.06,3111.06,0.0,Pending
PAYOUT_0000454,FR0012,P004,PG001,2026-07-01,167563.05,126477.15,75.48,6323.86,1.0,6323.86,9485.79,6323.86,6323.86,0.0,Paid
PAYOUT_0000942,FR0026,P007,PG001,2026-05-01,176807.42,145573.92,82.33,7278.7,1.0,7278.7,10918.04,7278.7,7278.7,0.0,Paid
PAYOUT_0000676,FR0018,P009,PG001,2026-05-01,111723.83,95193.75,85.2,4759.69,1.0,4759.69,7139.53,4759.69,4759.69,0.0,Adjusted
PAYOUT_0000134,FR0004,P013,PG001,2026-01-01,145550.41,95740.8,65.78,4787.04,0.75,3590.28,7180.56,3590.28,3590.28,0.0,Paid
PAYOUT_0000452,FR0012,P004,PG001,2026-05-01,151322.77,128678.94,85.04,6433.95,1.0,6433.95,9650.92,6433.95,6433.95,0.0,Pending
PAYOUT_0000800,FR0021,P008,PG001,2026-03-01,132312.57,162177.25,122.57,8108.86,1.25,10136.08,12163.29,10136.08,10136.08,0.0,Adjusted
PAYOUT_0000589,FR0016,P001,PG001,2026-02-01,92522.07,76670.32,82.87,3833.52,1.0,3833.52,5750.27,3833.52,3833.52,0.0,Adjusted
PAYOUT_0001034,FR0028,P004,PG001,2026-06-01,67422.74,105765.3,156.87,5288.27,1.5,7932.4,7932.4,7932.4,7932.4,0.0,Paid
PAYOUT_0001061,FR0029,P025,PG001,2026-05-01,65608.16,111408.48,169.81,5570.42,1.5,8355.64,8355.64,8355.64,6769.88,-1585.75,Paid
PAYOUT_0000375,FR0010,P009,PG001,2026-05-01,70810.69,60124.46,84.91,3006.22,1.0,3006.22,4509.33,3006.22,3006.22,0.0,Paid
PAYOUT_0000300,FR0009,P026,PG001,2026-07-01,105531.2,92012.22,87.19,4600.61,1.0,4600.61,6900.92,4600.61,4600.61,0.0,Adjusted
PAYOUT_0000779,FR0021,P014,PG001,2026-03-01,101949.87,89119.32,87.41,4455.97,1.0,4455.97,6683.95,4455.97,4455.97,0.0,Paid
PAYOUT_0000985,FR0027,P030,PG001,2026-06-01,90486.52,136180.96,150.5,6809.05,1.5,10213.57,10213.57,10213.57,10213.57,0.0,Paid
PAYOUT_0000831,FR0022,P018,PG001,2026-06-01,147024.86,59179.14,40.25,2958.96,0.5,1479.48,4438.44,1479.48,6501.35,5021.87,Paid
PAYOUT_0000970,FR0026,P022,PG001,2026-05-01,101866.93,173469.6,170.29,8673.48,1.5,13010.22,13010.22,13010.22,13010.22,0.0,Paid
PAYOUT_0000681,FR0018,P023,PG001,2026-03-01,95260.09,149110.22,156.53,7455.51,1.5,11183.27,11183.27,11183.27,11183.27,0.0,Paid
PAYOUT_0000585,FR0016,P002,PG001,2026-05-01,98212.92,54851.72,55.85,2742.59,0.75,2056.94,4113.88,2056.94,2056.94,0.0,Paid
PAYOUT_0000317,FR0009,P010,PG001,2026-03-01,68092.67,115032.0,168.93,5751.6,1.5,8627.4,8627.4,8627.4,8627.4,0.0,Paid
PAYOUT_0000213,FR0007,P019,PG001,2026-04-01,114303.12,107353.38,93.92,5367.67,1.0,5367.67,8051.5,5367.67,5367.67,0.0,Pending
PAYOUT_0000935,FR0026,P017,PG001,2026-05-01,172831.88,155305.98,89.86,7765.3,1.0,7765.3,11647.95,7765.3,7765.3,0.0,Paid
PAYOUT_0000532,FR0014,P003,PG001,2026-01-01,75722.22,70417.4,92.99,3520.87,1.0,3520.87,5281.31,3520.87,3520.87,0.0,Paid
PAYOUT_0000972,FR0026,P022,PG001,2026-07-01,119216.96,150431.66,126.18,7521.58,1.5,11282.37,11282.37,11282.37,11282.37,0.0,Paid
PAYOUT_0001014,FR0027,P002,PG001,2026-07-01,89893.49,94970.65,105.65,4748.53,1.25,5935.67,7122.8,5935.67,5935.67,0.0,Adjusted
PAYOUT_0000437,FR0012,P029,PG001,2026-04-01,167784.62,69486.55,41.41,3474.33,0.5,1737.16,5211.49,1737.16,1737.16,0.0,Adjusted
PAYOUT_0000578,FR0016,P008,PG001,2026-05-01,75632.78,212911.56,281.51,10645.58,1.5,15968.37,15968.37,15968.37,15968.37,0.0,Paid
PAYOUT_0001059,FR0029,P025,PG001,2026-03-01,175993.67,116990.94,66.47,5849.55,0.75,4387.16,8774.32,4387.16,4387.16,0.0,Adjusted
PAYOUT_0000191,FR0006,P010,PG001,2026-02-01,115011.75,107024.28,93.06,5351.21,1.0,5351.21,8026.82,5351.21,5351.21,0.0,Pending
PAYOUT_0001076,FR0029,P007,PG001,2026-06-01,162974.19,52619.56,32.29,2630.98,0.5,1315.49,3946.47,1315.49,1315.49,0.0,Pending
PAYOUT_0000360,FR0010,P005,PG001,2026-04-01,148016.43,38589.25,26.07,1929.46,0.5,964.73,2894.19,964.73,964.73,0.0,Paid
PAYOUT_0000973,FR0026,P008,PG001,2026-01-01,171483.55,77559.16,45.23,3877.96,0.5,1938.98,5816.94,1938.98,1938.98,0.0,Paid
PAYOUT_0001067,FR0029,P022,PG001,2026-04-01,84034.66,35010.48,41.66,1750.52,0.5,875.26,2625.79,875.26,875.26,0.0,Pending
PAYOUT_0000945,FR0026,P018,PG001,2026-01-01,113083.54,156491.43,138.39,7824.57,1.5,11736.86,11736.86,11736.86,11736.86,0.0,Paid
PAYOUT_0000154,FR0004,P021,PG001,2026-07-01,74933.32,46939.92,62.64,2347.0,0.75,1760.25,3520.49,1760.25,1760.25,0.0,Pending
PAYOUT_0000503,FR0013,P016,PG001,2026-07-01,137355.37,213126.42,155.16,10656.32,1.5,15984.48,15984.48,15984.48,15984.48,0.0,Paid
PAYOUT_0000077,FR0002,P021,PG001,2026-07-01,174756.98,108041.16,61.82,5402.06,0.75,4051.54,8103.09,4051.54,4051.54,0.0,Paid
PAYOUT_0000679,FR0018,P023,PG001,2026-01-01,85722.39,169674.76,197.94,8483.74,1.5,12725.61,12725.61,12725.61,12725.61,0.0,Paid
PAYOUT_0000867,FR0023,P024,PG001,2026-07-01,131021.83,43577.52,33.26,2178.88,0.5,1089.44,3268.31,1089.44,1089.44,0.0,Paid
PAYOUT_0000329,FR0010,P023,PG001,2026-01-01,128110.91,58571.3,45.72,2928.57,0.5,1464.28,4392.85,1464.28,1464.28,0.0,Paid
PAYOUT_0000206,FR0006,P015,PG001,2026-04-01,159372.89,68456.76,42.95,3422.84,0.5,1711.42,5134.26,1711.42,1711.42,0.0,Pending
PAYOUT_0000345,FR0010,P021,PG001,2026-03-01,160511.15,116542.96,72.61,5827.15,0.75,4370.36,8740.72,4370.36,4370.36,0.0,Paid
PAYOUT_0000611,FR0016,P030,PG001,2026-03-01,163405.54,77731.36,47.57,3886.57,0.5,1943.28,5829.85,1943.28,1943.28,0.0,Paid
PAYOUT_0000587,FR0016,P002,PG001,2026-07-01,98984.47,55822.68,56.4,2791.13,0.75,2093.35,4186.7,2093.35,2093.35,0.0,Paid
PAYOUT_0000959,FR0026,P010,PG001,2026-01-01,166785.9,79720.06,47.8,3986.0,0.5,1993.0,5979.0,1993.0,1993.0,0.0,Paid
PAYOUT_0000580,FR0016,P008,PG001,2026-07-01,169716.96,102003.6,60.1,5100.18,0.75,3825.14,7650.27,3825.14,3825.14,0.0,Pending
PAYOUT_0000157,FR0004,P005,PG001,2026-03-01,177275.39,107587.68,60.69,5379.38,0.75,4034.54,8069.08,4034.54,4034.54,0.0,Paid
PAYOUT_0000878,FR0023,P012,PG001,2026-04-01,113661.93,70925.7,62.4,3546.28,0.75,2659.71,5319.43,2659.71,2659.71,0.0,Paid
PAYOUT_0000343,FR0010,P021,PG001,2026-01-01,63125.0,129240.0,204.74,6462.0,1.5,9693.0,9693.0,9693.0,9693.0,0.0,Pending
PAYOUT_0000749,FR0020,P008,PG001,2026-01-01,108796.02,133421.25,122.63,6671.06,1.25,8338.83,10006.59,8338.83,8338.83,0.0,Paid
PAYOUT_0000367,FR0010,P010,PG001,2026-04-01,104804.05,158401.32,151.14,7920.07,1.5,11880.1,11880.1,11880.1,11880.1,0.0,Paid
PAYOUT_0000253,FR0008,P004,PG001,2026-02-01,90070.25,144183.62,160.08,7209.18,1.5,10813.77,10813.77,10813.77,10813.77,0.0,Paid
PAYOUT_0000591,FR0016,P001,PG001,2026-04-01,116354.96,89513.56,76.93,4475.68,1.0,4475.68,6713.52,4475.68,4475.68,0.0,Adjusted
PAYOUT_0000892,FR0024,P003,PG001,2026-04-01,140725.65,76360.44,54.26,3818.02,0.75,2863.52,5727.03,2863.52,2863.52,0.0,Paid
PAYOUT_0000507,FR0013,P004,PG001,2026-04-01,122452.33,124034.04,101.29,6201.7,1.25,7752.13,9302.55,7752.13,7752.13,0.0,Paid
PAYOUT_0000662,FR0017,P016,PG001,2026-05-01,161617.89,44037.89,27.25,2201.89,0.5,1100.95,3302.84,1100.95,1100.95,0.0,Paid
PAYOUT_0000688,FR0018,P014,PG001,2026-03-01,99306.51,69154.96,69.64,3457.75,0.75,2593.31,5186.62,2593.31,2593.31,0.0,Paid
PAYOUT_0000665,FR0017,P026,PG001,2026-01-01,71396.14,121672.5,170.42,6083.62,1.5,9125.44,9125.44,9125.44,9125.44,0.0,Adjusted
PAYOUT_0000447,FR0012,P019,PG001,2026-07-01,146684.31,111491.4,76.01,5574.57,1.0,5574.57,8361.85,5574.57,5574.57,0.0,Paid
PAYOUT_0000131,FR0004,P029,PG001,2026-05-01,101957.1,155848.32,152.86,7792.42,1.5,11688.62,11688.62,11688.62,11688.62,0.0,Paid
PAYOUT_0000698,FR0019,P011,PG001,2026-06-01,99488.93,110453.75,111.02,5522.69,1.25,6903.36,8284.03,6903.36,6903.36,0.0,Paid
PAYOUT_0000818,FR0022,P030,PG001,2026-07-01,177495.63,92039.56,51.85,4601.98,0.75,3451.48,6902.97,3451.48,3451.48,0.0,Paid
PAYOUT_0000845,FR0022,P016,PG001,2026-06-01,138715.35,73114.98,52.71,3655.75,0.75,2741.81,5483.62,2741.81,2741.81,0.0,Paid
PAYOUT_0000523,FR0014,P024,PG001,2026-06-01,171941.54,170222.73,99.0,8511.14,1.0,8511.14,12766.7,8511.14,8511.14,0.0,Paid
PAYOUT_0000244,FR0007,P003,PG001,2026-07-01,109248.29,168263.28,154.02,8413.16,1.5,12619.75,12619.75,12619.75,12619.75,0.0,Adjusted
PAYOUT_0000083,FR0003,P002,PG001,2026-06-01,90384.51,122264.34,135.27,6113.22,1.5,9169.83,9169.83,9169.83,9169.83,0.0,Adjusted
PAYOUT_0000884,FR0023,P027,PG001,2026-03-01,77943.88,69143.35,88.71,3457.17,1.0,3457.17,5185.75,3457.17,3457.17,0.0,Paid
PAYOUT_0000939,FR0026,P007,PG001,2026-02-01,174449.24,150858.21,86.48,7542.91,1.0,7542.91,11314.37,7542.91,7542.91,0.0,Paid
PAYOUT_0000933,FR0026,P017,PG001,2026-03-01,94695.69,139491.5,147.31,6974.58,1.5,10461.86,10461.86,10461.86,10461.86,0.0,Paid
PAYOUT_0000227,FR0007,P018,PG001,2026-04-01,132568.23,178715.94,134.81,8935.8,1.5,13403.7,13403.7,13403.7,13403.7,0.0,Paid
PAYOUT_0000651,FR0017,P017,PG001,2026-01-01,169125.76,116413.71,68.83,5820.69,0.75,4365.51,8731.03,4365.51,4365.51,0.0,Paid
PAYOUT_0000136,FR0004,P013,PG001,2026-03-01,121541.48,83906.8,69.04,4195.34,0.75,3146.51,6293.01,3146.51,3146.51,0.0,Paid
PAYOUT_0000632,FR0017,P010,PG001,2026-03-01,60157.62,28184.38,46.85,1409.22,0.5,704.61,2113.83,704.61,704.61,0.0,Paid
PAYOUT_0000439,FR0012,P029,PG001,2026-06-01,165186.36,64570.96,39.09,3228.55,0.5,1614.27,4842.82,1614.27,1614.27,0.0,Pending
PAYOUT_0000462,FR0012,P017,PG001,2026-01-01,160201.9,136882.71,85.44,6844.14,1.0,6844.14,10266.2,6844.14,6844.14,0.0,Adjusted
PAYOUT_0000731,FR0020,P003,PG001,2026-04-01,141609.85,127821.0,90.26,6391.05,1.0,6391.05,9586.58,6391.05,6391.05,0.0,Paid
PAYOUT_0000297,FR0009,P026,PG001,2026-04-01,87207.17,87051.95,99.82,4352.6,1.0,4352.6,6528.9,4352.6,4352.6,0.0,Paid
PAYOUT_0000636,FR0017,P010,PG001,2026-07-01,167797.38,72474.44,43.19,3623.72,0.5,1811.86,5435.58,1811.86,1811.86,0.0,Paid
PAYOUT_0000553,FR0015,P019,PG001,2026-01-01,160371.85,65621.92,40.92,3281.1,0.5,1640.55,4921.64,1640.55,1640.55,0.0,Paid
PAYOUT_0000377,FR0010,P009,PG001,2026-07-01,70541.39,64083.96,90.85,3204.2,1.0,3204.2,4806.3,3204.2,3204.2,0.0,Paid
PAYOUT_0000852,FR0022,P011,PG001,2026-06-01,109947.22,193404.8,175.91,9670.24,1.5,14505.36,14505.36,14505.36,14505.36,0.0,Pending
PAYOUT_0000366,FR0010,P010,PG001,2026-03-01,84631.29,178700.61,211.15,8935.03,1.5,13402.55,13402.55,13402.55,13402.55,0.0,Paid
PAYOUT_0000606,FR0016,P003,PG001,2026-05-01,104031.02,122181.06,117.45,6109.05,1.25,7636.32,9163.58,7636.32,7636.32,0.0,Pending
PAYOUT_0000863,FR0023,P024,PG001,2026-03-01,178214.46,50451.76,28.31,2522.59,0.5,1261.29,3783.88,1261.29,1261.29,0.0,Paid
PAYOUT_0000207,FR0006,P015,PG001,2026-05-01,146071.92,59202.56,40.53,2960.13,0.5,1480.06,4440.19,1480.06,1480.06,0.0,Adjusted
PAYOUT_0000552,FR0014,P005,PG001,2026-07-01,83909.89,191487.75,228.21,9574.39,1.5,14361.58,14361.58,14361.58,14361.58,0.0,Paid
PAYOUT_0000262,FR0008,P017,PG001,2026-04-01,127258.83,73156.75,57.49,3657.84,0.75,2743.38,5486.76,2743.38,2743.38,0.0,Paid
PAYOUT_0000576,FR0016,P008,PG001,2026-03-01,96989.09,110942.48,114.39,5547.12,1.25,6933.9,8320.69,6933.9,6933.9,0.0,Paid
PAYOUT_0001077,FR0029,P007,PG001,2026-07-01,70743.72,66062.82,93.38,3303.14,1.0,3303.14,4954.71,3303.14,3303.14,0.0,Paid
PAYOUT_0000023,FR0001,P030,PG001,2026-02-01,61031.81,152799.74,250.36,7639.99,1.5,11459.98,11459.98,11459.98,11459.98,0.0,Pending
PAYOUT_0000515,FR0014,P021,PG001,2026-05-01,75084.07,146353.23,194.92,7317.66,1.5,10976.49,10976.49,10976.49,10976.49,0.0,Pending
PAYOUT_0000015,FR0001,P012,PG001,2026-01-01,159720.35,145424.6,91.05,7271.23,1.0,7271.23,10906.84,7271.23,7271.23,0.0,Adjusted
PAYOUT_0000478,FR0013,P012,PG001,2026-03-01,120174.08,89226.54,74.25,4461.33,0.75,3346.0,6691.99,3346.0,3346.0,0.0,Paid
PAYOUT_0000691,FR0018,P014,PG001,2026-06-01,161443.46,50685.78,31.4,2534.29,0.5,1267.14,3801.43,1267.14,1267.14,0.0,Paid
PAYOUT_0000449,FR0012,P004,PG001,2026-02-01,87154.14,95789.95,109.91,4789.5,1.25,5986.87,7184.25,5986.87,5986.87,0.0,Paid
PAYOUT_0001065,FR0029,P022,PG001,2026-02-01,143642.73,43560.96,30.33,2178.05,0.5,1089.02,3267.07,1089.02,1089.02,0.0,Paid
PAYOUT_0000307,FR0009,P019,PG001,2026-07-01,74125.99,76624.86,103.37,3831.24,1.25,4789.05,5746.86,4789.05,4789.05,0.0,Paid
PAYOUT_0000473,FR0013,P005,PG001,2026-05-01,146119.14,75227.4,51.48,3761.37,0.75,2821.03,5642.06,2821.03,2821.03,0.0,Paid
PAYOUT_0000398,FR0011,P016,PG001,2026-07-01,73762.27,54032.88,73.25,2701.64,0.75,2026.23,4052.47,2026.23,2026.23,0.0,Paid
PAYOUT_0000430,FR0012,P026,PG001,2026-04-01,65530.26,181230.28,276.56,9061.51,1.5,13592.27,13592.27,13592.27,13592.27,0.0,Paid
PAYOUT_0000988,FR0027,P014,PG001,2026-02-01,136050.77,167032.76,122.77,8351.64,1.25,10439.55,12527.46,10439.55,10439.55,0.0,Paid
PAYOUT_0000251,FR0007,P027,PG001,2026-07-01,129582.18,149163.7,115.11,7458.19,1.25,9322.73,11187.28,9322.73,9322.73,0.0,Adjusted
PAYOUT_0000953,FR0026,P029,PG001,2026-02-01,163965.07,79477.14,48.47,3973.86,0.5,1986.93,5960.79,1986.93,1986.93,0.0,Paid
PAYOUT_0000703,FR0019,P014,PG001,2026-04-01,153668.98,155150.52,100.96,7757.53,1.25,9696.91,11636.29,9696.91,9696.91,0.0,Paid
PAYOUT_0000687,FR0018,P014,PG001,2026-02-01,141260.01,33048.0,23.4,1652.4,0.5,826.2,2478.6,826.2,826.2,0.0,Paid
PAYOUT_0000529,FR0014,P018,PG001,2026-05-01,128947.32,84156.64,65.26,4207.83,0.75,3155.87,6311.75,3155.87,3155.87,0.0,Paid
